RegionID,Stock_Market,Mortgage_Rate,Monthly_Supply_Of_Homes,Median_Price_Range
394388,7532.529785,4.35,6.1,175k - 200k
395053,7532.529785,4.35,6.1,300k - 350k
395031,7532.529785,4.35,6.1,125k - 150k
394640,7532.529785,4.35,6.1,175k - 200k
395167,7532.529785,4.35,6.1,200k - 225k
753924,7532.529785,4.35,6.1,550k - 600k
395169,7532.529785,4.35,6.1,150k - 175k
394619,7532.529785,4.35,6.1,250k - 275k
395238,7532.529785,4.35,6.1,225k - 250k
394415,7532.529785,4.35,6.1,350k - 400k
394312,7532.529785,4.35,6.1,175k - 200k
394308,7532.529785,4.35,6.1,175k - 200k
394938,7532.529785,4.35,6.1,175k - 200k
394908,7532.529785,4.35,6.1,200k - 225k
394357,7532.529785,4.35,6.1,225k - 250k
394753,7532.529785,4.35,6.1,175k - 200k
394653,7532.529785,4.35,6.1,175k - 200k
394952,7532.529785,4.35,6.1,550k - 600k
394318,7532.529785,4.35,6.1,175k - 200k
394561,7532.529785,4.35,6.1,150k - 175k
394367,7532.529785,4.35,6.1,175k - 200k
394521,7532.529785,4.35,6.1,125k - 150k
394843,7532.529785,4.35,6.1,125k - 150k
394486,7532.529785,4.35,6.1,175k - 200k
394648,7532.529785,4.35,6.1,150k - 175k
394304,7532.529785,4.35,6.1,125k - 150k
753906,7532.529785,4.35,6.1,250k - 275k
394798,7532.529785,4.35,6.1,150k - 175k
395134,7532.529785,4.35,6.1,400k - 450
394457,7532.529785,4.35,6.1,250k - 275k
395143,7532.529785,4.35,6.1,125k - 150k
394484,7532.529785,4.35,6.1,300k - 350k
395235,7532.529785,4.35,6.1,150k - 175k
395224,7532.529785,4.35,6.1,125k - 150k
395115,7532.529785,4.35,6.1,175k - 200k
394440,7532.529785,4.35,6.1,200k - 225k
394399,7532.529785,4.35,6.1,275k - 300k
395160,7532.529785,4.35,6.1,100k - 125k
394816,7532.529785,4.35,6.1,250k - 275k
394766,7532.529785,4.35,6.1,175k - 200k
394931,7532.529785,4.35,6.1,275k - 300k
394528,7532.529785,4.35,6.1,200k - 225k
394531,7532.529785,4.35,6.1,175k - 200k
394711,7532.529785,4.35,6.1,150k - 175k
394352,7532.529785,4.35,6.1,150k - 175k
394666,7532.529785,4.35,6.1,150k - 175k
395006,7532.529785,4.35,6.1,300k - 350k
394549,7532.529785,4.35,6.1,275k - 300k
394995,7532.529785,4.35,6.1,225k - 250k
395183,7532.529785,4.35,6.1,400k - 450
394746,7532.529785,4.35,6.1,150k - 175k
395048,7532.529785,4.35,6.1,275k - 300k
394927,7532.529785,4.35,6.1,150k - 175k
394602,7532.529785,4.35,6.1,350k - 400k
394405,7532.529785,4.35,6.1,550k - 600k
394471,7532.529785,4.35,6.1,175k - 200k
394645,7532.529785,4.35,6.1,300k - 350k
394813,7532.529785,4.35,6.1,125k - 150k
394346,7532.529785,4.35,6.1,150k - 175k
394623,7532.529785,4.35,6.1,225k - 250k
395246,7532.529785,4.35,6.1,275k - 300k
395009,7532.529785,4.35,6.1,200k - 225k
395007,7532.529785,4.35,6.1,175k - 200k
395094,7532.529785,4.35,6.1,150k - 175k
394546,7532.529785,4.35,6.1,175k - 200k
395166,7532.529785,4.35,6.1,450k - 500k
395153,7532.529785,4.35,6.1,250k - 275k
394586,7532.529785,4.35,6.1,200k - 225k
394309,7532.529785,4.35,6.1,150k - 175k
394742,7532.529785,4.35,6.1,225k - 250k
395091,7532.529785,4.35,6.1,175k - 200k
395230,7532.529785,4.35,6.1,100k - 125k
394913,7729.319823999999,4.06,5.8,350k - 400k
753899,7729.319823999999,4.06,5.8,600k - 650k
394463,7729.319823999999,4.06,5.8,225k - 250k
394514,7729.319823999999,4.06,5.8,250k - 275k
394974,7729.319823999999,4.06,5.8,225k - 250k
394692,7729.319823999999,4.06,5.8,225k - 250k
395209,7729.319823999999,4.06,5.8,400k - 450
394856,7729.319823999999,4.06,5.8,275k - 300k
394347,7729.319823999999,4.06,5.8,225k - 250k
394404,7729.319823999999,4.06,5.8,400k - 450
395057,7729.319823999999,4.06,5.8,750k - 800k
394532,7729.319823999999,4.06,5.8,175k - 200k
395025,7729.319823999999,4.06,5.8,350k - 400k
394976,7729.319823999999,4.06,5.8,250k - 275k
395078,7729.319823999999,4.06,5.8,450k - 500k
394865,7729.319823999999,4.06,5.8,275k - 300k
395056,7729.319823999999,4.06,5.8,550k - 600k
395121,7729.319823999999,4.06,5.8,175k - 200k
395148,7729.319823999999,4.06,5.8,200k - 225k
394358,7729.319823999999,4.06,5.8,275k - 300k
394530,7729.319823999999,4.06,5.8,400k - 450
394982,7729.319823999999,4.06,5.8,150k - 175k
394998,7729.319823999999,4.06,5.8,350k - 400k
394458,7729.319823999999,4.06,5.8,250k - 275k
395045,7729.319823999999,4.06,5.8,400k - 450
395055,7729.319823999999,4.06,5.8,200k - 225k
394943,7729.319823999999,4.06,5.8,250k - 275k
394466,7729.319823999999,4.06,5.8,175k - 200k
394475,7729.319823999999,4.06,5.8,125k - 150k
394735,7729.319823999999,4.06,5.8,200k - 225k
394775,7729.319823999999,4.06,5.8,300k - 350k
394492,7729.319823999999,4.06,5.8,200k - 225k
394705,7729.319823999999,4.06,5.8,175k - 200k
395059,7729.319823999999,4.06,5.8,>850k
394355,7729.319823999999,4.06,5.8,300k - 350k
395194,7729.319823999999,4.06,5.8,225k - 250k
394902,7729.319823999999,4.06,5.8,275k - 300k
395005,7729.319823999999,4.06,5.8,275k - 300k
394862,7729.319823999999,4.06,5.8,175k - 200k
394714,7729.319823999999,4.06,5.8,225k - 250k
394849,7729.319823999999,4.06,5.8,150k - 175k
394935,7729.319823999999,4.06,5.8,175k - 200k
394807,7729.319823999999,4.06,5.8,175k - 200k
394669,7729.319823999999,4.06,5.8,200k - 225k
395022,7729.319823999999,4.06,5.8,250k - 275k
394910,7729.319823999999,4.06,5.8,175k - 200k
394425,7729.319823999999,4.06,5.8,125k - 150k
395012,7729.319823999999,4.06,5.8,275k - 300k
394388,7729.319823999999,4.06,5.8,175k - 200k
395053,7729.319823999999,4.06,5.8,300k - 350k
395031,7729.319823999999,4.06,5.8,125k - 150k
394640,7729.319823999999,4.06,5.8,175k - 200k
395167,7729.319823999999,4.06,5.8,200k - 225k
753924,7729.319823999999,4.06,5.8,550k - 600k
395169,7729.319823999999,4.06,5.8,150k - 175k
394619,7729.319823999999,4.06,5.8,275k - 300k
395238,7729.319823999999,4.06,5.8,250k - 275k
394415,7729.319823999999,4.06,5.8,350k - 400k
394312,7729.319823999999,4.06,5.8,200k - 225k
394308,7729.319823999999,4.06,5.8,175k - 200k
394938,7729.319823999999,4.06,5.8,175k - 200k
394908,7729.319823999999,4.06,5.8,200k - 225k
394357,7729.319823999999,4.06,5.8,225k - 250k
394753,7729.319823999999,4.06,5.8,175k - 200k
394653,7729.319823999999,4.06,5.8,200k - 225k
394952,7729.319823999999,4.06,5.8,550k - 600k
394318,7729.319823999999,4.06,5.8,175k - 200k
394561,7729.319823999999,4.06,5.8,150k - 175k
394367,7729.319823999999,4.06,5.8,175k - 200k
394521,7729.319823999999,4.06,5.8,125k - 150k
394843,7729.319823999999,4.06,5.8,150k - 175k
394486,7729.319823999999,4.06,5.8,175k - 200k
394648,7729.319823999999,4.06,5.8,150k - 175k
394304,7729.319823999999,4.06,5.8,125k - 150k
753906,7729.319823999999,4.06,5.8,250k - 275k
394798,7729.319823999999,4.06,5.8,150k - 175k
395134,7729.319823999999,4.06,5.8,400k - 450
394457,7729.319823999999,4.06,5.8,250k - 275k
395143,7729.319823999999,4.06,5.8,125k - 150k
394484,7729.319823999999,4.06,5.8,300k - 350k
395235,7729.319823999999,4.06,5.8,150k - 175k
395224,7729.319823999999,4.06,5.8,125k - 150k
395115,7729.319823999999,4.06,5.8,200k - 225k
394440,7729.319823999999,4.06,5.8,200k - 225k
394399,7729.319823999999,4.06,5.8,275k - 300k
395160,7729.319823999999,4.06,5.8,125k - 150k
394816,7729.319823999999,4.06,5.8,250k - 275k
394766,7729.319823999999,4.06,5.8,175k - 200k
394931,7729.319823999999,4.06,5.8,250k - 275k
394528,7729.319823999999,4.06,5.8,200k - 225k
394531,7729.319823999999,4.06,5.8,200k - 225k
394711,7729.319823999999,4.06,5.8,175k - 200k
394352,7729.319823999999,4.06,5.8,175k - 200k
394666,7729.319823999999,4.06,5.8,175k - 200k
395006,7729.319823999999,4.06,5.8,300k - 350k
394549,7729.319823999999,4.06,5.8,275k - 300k
394995,7729.319823999999,4.06,5.8,225k - 250k
395183,7729.319823999999,4.06,5.8,400k - 450
394746,7729.319823999999,4.06,5.8,150k - 175k
395048,7729.319823999999,4.06,5.8,275k - 300k
394927,7729.319823999999,4.06,5.8,150k - 175k
394602,7729.319823999999,4.06,5.8,350k - 400k
394405,7729.319823999999,4.06,5.8,500k - 550k
394471,7729.319823999999,4.06,5.8,175k - 200k
394645,7729.319823999999,4.06,5.8,300k - 350k
394813,7729.319823999999,4.06,5.8,125k - 150k
394346,7729.319823999999,4.06,5.8,200k - 225k
394623,7729.319823999999,4.06,5.8,225k - 250k
395246,7729.319823999999,4.06,5.8,275k - 300k
395009,7729.319823999999,4.06,5.8,200k - 225k
395007,7729.319823999999,4.06,5.8,175k - 200k
395094,7729.319823999999,4.06,5.8,175k - 200k
394546,7729.319823999999,4.06,5.8,175k - 200k
395166,7729.319823999999,4.06,5.8,400k - 450
395153,7729.319823999999,4.06,5.8,250k - 275k
394586,7729.319823999999,4.06,5.8,225k - 250k
394309,7729.319823999999,4.06,5.8,150k - 175k
394742,7729.319823999999,4.06,5.8,225k - 250k
395091,7729.319823999999,4.06,5.8,175k - 200k
395230,7729.319823999999,4.06,5.8,125k - 150k
394913,8095.390137,4.2,6.1,400k - 450
753899,8095.390137,4.2,6.1,600k - 650k
394463,8095.390137,4.2,6.1,225k - 250k
394514,8095.390137,4.2,6.1,250k - 275k
394974,8095.390137,4.2,6.1,225k - 250k
394692,8095.390137,4.2,6.1,225k - 250k
395209,8095.390137,4.2,6.1,400k - 450
394856,8095.390137,4.2,6.1,275k - 300k
394347,8095.390137,4.2,6.1,225k - 250k
394404,8095.390137,4.2,6.1,400k - 450
395057,8095.390137,4.2,6.1,800k - 850k
394532,8095.390137,4.2,6.1,175k - 200k
395025,8095.390137,4.2,6.1,350k - 400k
394976,8095.390137,4.2,6.1,275k - 300k
395078,8095.390137,4.2,6.1,450k - 500k
394865,8095.390137,4.2,6.1,275k - 300k
395056,8095.390137,4.2,6.1,550k - 600k
395121,8095.390137,4.2,6.1,175k - 200k
395148,8095.390137,4.2,6.1,200k - 225k
394358,8095.390137,4.2,6.1,275k - 300k
394530,8095.390137,4.2,6.1,400k - 450
394982,8095.390137,4.2,6.1,150k - 175k
394998,8095.390137,4.2,6.1,350k - 400k
394458,8095.390137,4.2,6.1,250k - 275k
395045,8095.390137,4.2,6.1,400k - 450
395055,8095.390137,4.2,6.1,200k - 225k
394943,8095.390137,4.2,6.1,225k - 250k
394466,8095.390137,4.2,6.1,175k - 200k
394475,8095.390137,4.2,6.1,125k - 150k
394735,8095.390137,4.2,6.1,225k - 250k
394775,8095.390137,4.2,6.1,275k - 300k
394492,8095.390137,4.2,6.1,200k - 225k
394705,8095.390137,4.2,6.1,175k - 200k
395059,8095.390137,4.2,6.1,>850k
394355,8095.390137,4.2,6.1,300k - 350k
395194,8095.390137,4.2,6.1,225k - 250k
394902,8095.390137,4.2,6.1,275k - 300k
395005,8095.390137,4.2,6.1,250k - 275k
394862,8095.390137,4.2,6.1,175k - 200k
394714,8095.390137,4.2,6.1,225k - 250k
394849,8095.390137,4.2,6.1,175k - 200k
394935,8095.390137,4.2,6.1,175k - 200k
394807,8095.390137,4.2,6.1,175k - 200k
394669,8095.390137,4.2,6.1,200k - 225k
395022,8095.390137,4.2,6.1,250k - 275k
394910,8095.390137,4.2,6.1,175k - 200k
394425,8095.390137,4.2,6.1,150k - 175k
395012,8095.390137,4.2,6.1,275k - 300k
394388,8095.390137,4.2,6.1,200k - 225k
395053,8095.390137,4.2,6.1,300k - 350k
395031,8095.390137,4.2,6.1,125k - 150k
394640,8095.390137,4.2,6.1,200k - 225k
395167,8095.390137,4.2,6.1,200k - 225k
753924,8095.390137,4.2,6.1,550k - 600k
395169,8095.390137,4.2,6.1,150k - 175k
394619,8095.390137,4.2,6.1,250k - 275k
395238,8095.390137,4.2,6.1,250k - 275k
394415,8095.390137,4.2,6.1,350k - 400k
394312,8095.390137,4.2,6.1,200k - 225k
394308,8095.390137,4.2,6.1,175k - 200k
394938,8095.390137,4.2,6.1,175k - 200k
394908,8095.390137,4.2,6.1,200k - 225k
394357,8095.390137,4.2,6.1,225k - 250k
394753,8095.390137,4.2,6.1,200k - 225k
394653,8095.390137,4.2,6.1,200k - 225k
394952,8095.390137,4.2,6.1,600k - 650k
394318,8095.390137,4.2,6.1,175k - 200k
394561,8095.390137,4.2,6.1,150k - 175k
394367,8095.390137,4.2,6.1,175k - 200k
394521,8095.390137,4.2,6.1,125k - 150k
394843,8095.390137,4.2,6.1,125k - 150k
394486,8095.390137,4.2,6.1,175k - 200k
394648,8095.390137,4.2,6.1,150k - 175k
394304,8095.390137,4.2,6.1,125k - 150k
753906,8095.390137,4.2,6.1,250k - 275k
394798,8095.390137,4.2,6.1,150k - 175k
395134,8095.390137,4.2,6.1,400k - 450
394457,8095.390137,4.2,6.1,250k - 275k
395143,8095.390137,4.2,6.1,125k - 150k
394484,8095.390137,4.2,6.1,300k - 350k
395235,8095.390137,4.2,6.1,150k - 175k
395224,8095.390137,4.2,6.1,125k - 150k
395115,8095.390137,4.2,6.1,200k - 225k
394440,8095.390137,4.2,6.1,225k - 250k
394399,8095.390137,4.2,6.1,275k - 300k
395160,8095.390137,4.2,6.1,100k - 125k
394816,8095.390137,4.2,6.1,250k - 275k
394766,8095.390137,4.2,6.1,200k - 225k
394931,8095.390137,4.2,6.1,275k - 300k
394528,8095.390137,4.2,6.1,200k - 225k
394531,8095.390137,4.2,6.1,200k - 225k
394711,8095.390137,4.2,6.1,175k - 200k
394352,8095.390137,4.2,6.1,175k - 200k
394666,8095.390137,4.2,6.1,175k - 200k
395006,8095.390137,4.2,6.1,300k - 350k
394549,8095.390137,4.2,6.1,275k - 300k
394995,8095.390137,4.2,6.1,225k - 250k
395183,8095.390137,4.2,6.1,400k - 450
394746,8095.390137,4.2,6.1,150k - 175k
395048,8095.390137,4.2,6.1,300k - 350k
394927,8095.390137,4.2,6.1,150k - 175k
394602,8095.390137,4.2,6.1,350k - 400k
394405,8095.390137,4.2,6.1,550k - 600k
394471,8095.390137,4.2,6.1,175k - 200k
394645,8095.390137,4.2,6.1,350k - 400k
394813,8095.390137,4.2,6.1,125k - 150k
394346,8095.390137,4.2,6.1,200k - 225k
394623,8095.390137,4.2,6.1,225k - 250k
395246,8095.390137,4.2,6.1,275k - 300k
395009,8095.390137,4.2,6.1,200k - 225k
395007,8095.390137,4.2,6.1,175k - 200k
395094,8095.390137,4.2,6.1,175k - 200k
394546,8095.390137,4.2,6.1,175k - 200k
395166,8095.390137,4.2,6.1,450k - 500k
395153,8095.390137,4.2,6.1,250k - 275k
394586,8095.390137,4.2,6.1,225k - 250k
394309,8095.390137,4.2,6.1,150k - 175k
394742,8095.390137,4.2,6.1,250k - 275k
395091,8095.390137,4.2,6.1,175k - 200k
395230,8095.390137,4.2,6.1,125k - 150k
394913,7453.149901999999,3.99,6.7,400k - 450
753899,7453.149901999999,3.99,6.7,600k - 650k
394463,7453.149901999999,3.99,6.7,225k - 250k
394514,7453.149901999999,3.99,6.7,275k - 300k
394974,7453.149901999999,3.99,6.7,250k - 275k
394692,7453.149901999999,3.99,6.7,225k - 250k
395209,7453.149901999999,3.99,6.7,400k - 450
394856,7453.149901999999,3.99,6.7,275k - 300k
394347,7453.149901999999,3.99,6.7,250k - 275k
394404,7453.149901999999,3.99,6.7,450k - 500k
395057,7453.149901999999,3.99,6.7,800k - 850k
394532,7453.149901999999,3.99,6.7,175k - 200k
395025,7453.149901999999,3.99,6.7,350k - 400k
394976,7453.149901999999,3.99,6.7,275k - 300k
395078,7453.149901999999,3.99,6.7,450k - 500k
394865,7453.149901999999,3.99,6.7,275k - 300k
395056,7453.149901999999,3.99,6.7,550k - 600k
395121,7453.149901999999,3.99,6.7,175k - 200k
395148,7453.149901999999,3.99,6.7,225k - 250k
394358,7453.149901999999,3.99,6.7,275k - 300k
394530,7453.149901999999,3.99,6.7,400k - 450
394982,7453.149901999999,3.99,6.7,175k - 200k
394998,7453.149901999999,3.99,6.7,400k - 450
394458,7453.149901999999,3.99,6.7,250k - 275k
395045,7453.149901999999,3.99,6.7,400k - 450
395055,7453.149901999999,3.99,6.7,225k - 250k
394943,7453.149901999999,3.99,6.7,250k - 275k
394466,7453.149901999999,3.99,6.7,175k - 200k
394475,7453.149901999999,3.99,6.7,150k - 175k
394735,7453.149901999999,3.99,6.7,225k - 250k
394775,7453.149901999999,3.99,6.7,275k - 300k
394492,7453.149901999999,3.99,6.7,200k - 225k
394705,7453.149901999999,3.99,6.7,175k - 200k
395059,7453.149901999999,3.99,6.7,>850k
394355,7453.149901999999,3.99,6.7,300k - 350k
395194,7453.149901999999,3.99,6.7,250k - 275k
394902,7453.149901999999,3.99,6.7,275k - 300k
395005,7453.149901999999,3.99,6.7,275k - 300k
394862,7453.149901999999,3.99,6.7,175k - 200k
394714,7453.149901999999,3.99,6.7,225k - 250k
394849,7453.149901999999,3.99,6.7,175k - 200k
394935,7453.149901999999,3.99,6.7,175k - 200k
394807,7453.149901999999,3.99,6.7,175k - 200k
394669,7453.149901999999,3.99,6.7,225k - 250k
395022,7453.149901999999,3.99,6.7,250k - 275k
394910,7453.149901999999,3.99,6.7,200k - 225k
394425,7453.149901999999,3.99,6.7,150k - 175k
395012,7453.149901999999,3.99,6.7,275k - 300k
394388,7453.149901999999,3.99,6.7,200k - 225k
395053,7453.149901999999,3.99,6.7,300k - 350k
395031,7453.149901999999,3.99,6.7,150k - 175k
394640,7453.149901999999,3.99,6.7,200k - 225k
395167,7453.149901999999,3.99,6.7,225k - 250k
753924,7453.149901999999,3.99,6.7,550k - 600k
395169,7453.149901999999,3.99,6.7,175k - 200k
394619,7453.149901999999,3.99,6.7,275k - 300k
395238,7453.149901999999,3.99,6.7,275k - 300k
394415,7453.149901999999,3.99,6.7,400k - 450
394312,7453.149901999999,3.99,6.7,200k - 225k
394308,7453.149901999999,3.99,6.7,175k - 200k
394938,7453.149901999999,3.99,6.7,200k - 225k
394908,7453.149901999999,3.99,6.7,225k - 250k
394357,7453.149901999999,3.99,6.7,225k - 250k
394753,7453.149901999999,3.99,6.7,200k - 225k
394653,7453.149901999999,3.99,6.7,200k - 225k
394952,7453.149901999999,3.99,6.7,550k - 600k
394318,7453.149901999999,3.99,6.7,200k - 225k
394561,7453.149901999999,3.99,6.7,150k - 175k
394367,7453.149901999999,3.99,6.7,200k - 225k
394521,7453.149901999999,3.99,6.7,125k - 150k
394843,7453.149901999999,3.99,6.7,125k - 150k
394486,7453.149901999999,3.99,6.7,175k - 200k
394648,7453.149901999999,3.99,6.7,150k - 175k
394304,7453.149901999999,3.99,6.7,150k - 175k
753906,7453.149901999999,3.99,6.7,275k - 300k
394798,7453.149901999999,3.99,6.7,150k - 175k
395134,7453.149901999999,3.99,6.7,350k - 400k
394457,7453.149901999999,3.99,6.7,275k - 300k
395143,7453.149901999999,3.99,6.7,125k - 150k
394484,7453.149901999999,3.99,6.7,300k - 350k
395235,7453.149901999999,3.99,6.7,175k - 200k
395224,7453.149901999999,3.99,6.7,150k - 175k
395115,7453.149901999999,3.99,6.7,225k - 250k
394440,7453.149901999999,3.99,6.7,225k - 250k
394399,7453.149901999999,3.99,6.7,300k - 350k
395160,7453.149901999999,3.99,6.7,125k - 150k
394816,7453.149901999999,3.99,6.7,275k - 300k
394766,7453.149901999999,3.99,6.7,200k - 225k
394931,7453.149901999999,3.99,6.7,275k - 300k
394528,7453.149901999999,3.99,6.7,200k - 225k
394531,7453.149901999999,3.99,6.7,200k - 225k
394711,7453.149901999999,3.99,6.7,175k - 200k
394352,7453.149901999999,3.99,6.7,175k - 200k
394666,7453.149901999999,3.99,6.7,175k - 200k
395006,7453.149901999999,3.99,6.7,300k - 350k
394549,7453.149901999999,3.99,6.7,275k - 300k
394995,7453.149901999999,3.99,6.7,225k - 250k
395183,7453.149901999999,3.99,6.7,400k - 450
394746,7453.149901999999,3.99,6.7,150k - 175k
395048,7453.149901999999,3.99,6.7,300k - 350k
394927,7453.149901999999,3.99,6.7,150k - 175k
394602,7453.149901999999,3.99,6.7,350k - 400k
394405,7453.149901999999,3.99,6.7,500k - 550k
394471,7453.149901999999,3.99,6.7,175k - 200k
394645,7453.149901999999,3.99,6.7,350k - 400k
394813,7453.149901999999,3.99,6.7,125k - 150k
394346,7453.149901999999,3.99,6.7,200k - 225k
394623,7453.149901999999,3.99,6.7,250k - 275k
395246,7453.149901999999,3.99,6.7,300k - 350k
395009,7453.149901999999,3.99,6.7,200k - 225k
395007,7453.149901999999,3.99,6.7,175k - 200k
395094,7453.149901999999,3.99,6.7,175k - 200k
394546,7453.149901999999,3.99,6.7,175k - 200k
395166,7453.149901999999,3.99,6.7,400k - 450
395153,7453.149901999999,3.99,6.7,275k - 300k
394586,7453.149901999999,3.99,6.7,225k - 250k
394309,7453.149901999999,3.99,6.7,150k - 175k
394742,7453.149901999999,3.99,6.7,275k - 300k
395091,7453.149901999999,3.99,6.7,175k - 200k
395230,7453.149901999999,3.99,6.7,150k - 175k
394913,8006.240234000001,3.73,5.5,400k - 450
753899,8006.240234000001,3.73,5.5,650k - 700k
394463,8006.240234000001,3.73,5.5,225k - 250k
394514,8006.240234000001,3.73,5.5,275k - 300k
394974,8006.240234000001,3.73,5.5,250k - 275k
394692,8006.240234000001,3.73,5.5,250k - 275k
395209,8006.240234000001,3.73,5.5,400k - 450
394856,8006.240234000001,3.73,5.5,275k - 300k
394347,8006.240234000001,3.73,5.5,250k - 275k
394404,8006.240234000001,3.73,5.5,450k - 500k
395057,8006.240234000001,3.73,5.5,800k - 850k
394532,8006.240234000001,3.73,5.5,200k - 225k
395025,8006.240234000001,3.73,5.5,350k - 400k
394976,8006.240234000001,3.73,5.5,275k - 300k
395078,8006.240234000001,3.73,5.5,450k - 500k
394865,8006.240234000001,3.73,5.5,275k - 300k
395056,8006.240234000001,3.73,5.5,550k - 600k
395121,8006.240234000001,3.73,5.5,200k - 225k
395148,8006.240234000001,3.73,5.5,225k - 250k
394358,8006.240234000001,3.73,5.5,300k - 350k
394530,8006.240234000001,3.73,5.5,400k - 450
394982,8006.240234000001,3.73,5.5,175k - 200k
394998,8006.240234000001,3.73,5.5,400k - 450
394458,8006.240234000001,3.73,5.5,250k - 275k
395045,8006.240234000001,3.73,5.5,400k - 450
395055,8006.240234000001,3.73,5.5,225k - 250k
394943,8006.240234000001,3.73,5.5,250k - 275k
394466,8006.240234000001,3.73,5.5,175k - 200k
394475,8006.240234000001,3.73,5.5,150k - 175k
394735,8006.240234000001,3.73,5.5,225k - 250k
394775,8006.240234000001,3.73,5.5,275k - 300k
394492,8006.240234000001,3.73,5.5,200k - 225k
394705,8006.240234000001,3.73,5.5,200k - 225k
395059,8006.240234000001,3.73,5.5,>850k
394355,8006.240234000001,3.73,5.5,300k - 350k
395194,8006.240234000001,3.73,5.5,250k - 275k
394902,8006.240234000001,3.73,5.5,300k - 350k
395005,8006.240234000001,3.73,5.5,275k - 300k
394862,8006.240234000001,3.73,5.5,175k - 200k
394714,8006.240234000001,3.73,5.5,250k - 275k
394849,8006.240234000001,3.73,5.5,200k - 225k
394935,8006.240234000001,3.73,5.5,175k - 200k
394807,8006.240234000001,3.73,5.5,200k - 225k
394669,8006.240234000001,3.73,5.5,225k - 250k
395022,8006.240234000001,3.73,5.5,250k - 275k
394910,8006.240234000001,3.73,5.5,200k - 225k
394425,8006.240234000001,3.73,5.5,150k - 175k
395012,8006.240234000001,3.73,5.5,275k - 300k
394388,8006.240234000001,3.73,5.5,200k - 225k
395053,8006.240234000001,3.73,5.5,300k - 350k
395031,8006.240234000001,3.73,5.5,150k - 175k
394640,8006.240234000001,3.73,5.5,200k - 225k
395167,8006.240234000001,3.73,5.5,200k - 225k
753924,8006.240234000001,3.73,5.5,600k - 650k
395169,8006.240234000001,3.73,5.5,175k - 200k
394619,8006.240234000001,3.73,5.5,275k - 300k
395238,8006.240234000001,3.73,5.5,275k - 300k
394415,8006.240234000001,3.73,5.5,400k - 450
394312,8006.240234000001,3.73,5.5,200k - 225k
394308,8006.240234000001,3.73,5.5,200k - 225k
394938,8006.240234000001,3.73,5.5,200k - 225k
394908,8006.240234000001,3.73,5.5,225k - 250k
394357,8006.240234000001,3.73,5.5,250k - 275k
394753,8006.240234000001,3.73,5.5,200k - 225k
394653,8006.240234000001,3.73,5.5,200k - 225k
394952,8006.240234000001,3.73,5.5,550k - 600k
394318,8006.240234000001,3.73,5.5,200k - 225k
394561,8006.240234000001,3.73,5.5,150k - 175k
394367,8006.240234000001,3.73,5.5,200k - 225k
394521,8006.240234000001,3.73,5.5,150k - 175k
394843,8006.240234000001,3.73,5.5,150k - 175k
394486,8006.240234000001,3.73,5.5,175k - 200k
394648,8006.240234000001,3.73,5.5,150k - 175k
394304,8006.240234000001,3.73,5.5,150k - 175k
753906,8006.240234000001,3.73,5.5,275k - 300k
394798,8006.240234000001,3.73,5.5,150k - 175k
395134,8006.240234000001,3.73,5.5,350k - 400k
394457,8006.240234000001,3.73,5.5,275k - 300k
395143,8006.240234000001,3.73,5.5,150k - 175k
394484,8006.240234000001,3.73,5.5,300k - 350k
395235,8006.240234000001,3.73,5.5,175k - 200k
395224,8006.240234000001,3.73,5.5,150k - 175k
395115,8006.240234000001,3.73,5.5,225k - 250k
394440,8006.240234000001,3.73,5.5,225k - 250k
394399,8006.240234000001,3.73,5.5,300k - 350k
395160,8006.240234000001,3.73,5.5,125k - 150k
394816,8006.240234000001,3.73,5.5,275k - 300k
394766,8006.240234000001,3.73,5.5,200k - 225k
394931,8006.240234000001,3.73,5.5,275k - 300k
394528,8006.240234000001,3.73,5.5,200k - 225k
394531,8006.240234000001,3.73,5.5,225k - 250k
394711,8006.240234000001,3.73,5.5,175k - 200k
394352,8006.240234000001,3.73,5.5,175k - 200k
394666,8006.240234000001,3.73,5.5,175k - 200k
395006,8006.240234000001,3.73,5.5,300k - 350k
394549,8006.240234000001,3.73,5.5,275k - 300k
394995,8006.240234000001,3.73,5.5,225k - 250k
395183,8006.240234000001,3.73,5.5,400k - 450
394746,8006.240234000001,3.73,5.5,175k - 200k
395048,8006.240234000001,3.73,5.5,300k - 350k
394927,8006.240234000001,3.73,5.5,150k - 175k
394602,8006.240234000001,3.73,5.5,350k - 400k
394405,8006.240234000001,3.73,5.5,500k - 550k
394471,8006.240234000001,3.73,5.5,175k - 200k
394645,8006.240234000001,3.73,5.5,350k - 400k
394813,8006.240234000001,3.73,5.5,150k - 175k
394346,8006.240234000001,3.73,5.5,200k - 225k
394623,8006.240234000001,3.73,5.5,225k - 250k
395246,8006.240234000001,3.73,5.5,275k - 300k
395009,8006.240234000001,3.73,5.5,200k - 225k
395007,8006.240234000001,3.73,5.5,200k - 225k
395094,8006.240234000001,3.73,5.5,200k - 225k
394546,8006.240234000001,3.73,5.5,175k - 200k
395166,8006.240234000001,3.73,5.5,400k - 450
395153,8006.240234000001,3.73,5.5,250k - 275k
394586,8006.240234000001,3.73,5.5,250k - 275k
394309,8006.240234000001,3.73,5.5,175k - 200k
394742,8006.240234000001,3.73,5.5,250k - 275k
395091,8006.240234000001,3.73,5.5,175k - 200k
395230,8006.240234000001,3.73,5.5,125k - 150k
394913,8175.419922,3.75,6.0,400k - 450
