RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020
395077,455,"Searcy, AR",Msa,AR,67645,67589,67625,67662,67745,67790,67823,67903,67998,68124,68278,68488,68632,68823,69023,69328,69543,69712,69895,70078,70262,70467,70724,71012,71254,71474,71569,71711,71976,72458,72983,73455,73975,74456,74798,74944,75393,75920,76463,76557,76619,76695,76815,76902,76907,76821,76778,76837,76788,76851,77009,77393,77608,77712,77774,77972,78134,78395,78771,79254,79832,80069,80278,80402,80681,80896,81115,81313,81554,81782,81931,82016,82001,82085,82156,82296,82540,82881,83218,83376,83558,83750,84033,84240,84488,84757,84991,85088,85138,85270,85480,85769,86073,86433,86698,86947,87444,88090,88770,89234,89469,89649,89873,90071,90245,90271,90419,90715,90434,90174,89943,90615,91593,92523,92973,93822,94488,95471,96092,96807,97628,98163,98648,98723,98806,98889,99566,99580,99900,99667,99839,99704,99776,100148,100701,101205,101523,101831,101882,102228,102424,103069,103584,104208,104734,105081,105197,105156,105152,105118,105207,105272,105443,105385,105356,105302,105335,105307,105251,105109,104890,104684,104392,104111,103745,103514,103339,103247,103159,103136,103190,103316,103481,103567,103592,103681,103741,103738,103554,103354,103016,102715,102419,102283,102173,102215,102320,102290,102258,102199,102278,102292,102482,102691,102908,103044,103236,103402,103541,103758,104017,104282,104482,104726,104899,105011,105088,105166,105163,105148,105163,105181,105209,105266,105398,105511,105645,105836,106047,106241,106457,106688,106914,107198,107462,107767,108006,108246,108483,108687,108943,109222,109584,109922,110258,110490,110742,110972,111261,111579,111887,112280,112688,113106,113419,113754,114104,114535,114965,115469,115974,116464,116933,117310,117612,117914,118291,118638,119056,119610,120160,120545,121019,121723,122317,122610,122716,122939,123231,123354,123446,123853,124180,124624,125406,126851,127773,128031,127735,127865,128177,128784,129304,128180,127186,126039,125398,123847,122727,122298,122413,122192,121810,121312,120902,121523,122153
394489,456,"Columbus, IN",Msa,IN,,,,,,,,,,,,,,,,,,103463,103085,102931,102689,102770,102955,103020,103010,102890,102977,103229,103624,103972,104398,104781,105084,105138,105077,105187,105309,105651,105755,105798,105571,105456,105550,105794,105998,106089,106146,106248,106456,106743,107032,107213,107540,107860,108313,108512,108732,108813,109142,109550,110219,110614,111044,111303,111662,111943,112166,112408,112598,112631,112603,112573,112899,113330,113805,114196,114508,114755,114862,115052,115148,115920,116660,117437,116934,116567,116246,116640,116920,117390,117813,118020,118495,118672,119012,118923,119451,119842,120390,121026,121968,122515,122379,121916,121487,121220,121069,121576,122378,123342,123915,123370,122564,122023,123274,126134,129887,133286,135578,136610,137075,137486,138031,138689,138457,138512,138144,137325,134829,132396,130970,130633,130406,129830,129347,129832,131915,133662,134392,133644,133208,132684,132231,132009,132135,132456,132613,132272,131421,130591,130093,130075,130287,130616,130829,130636,130316,129988,129674,129279,128641,127997,127344,127013,126785,126652,126415,126207,126032,126000,125992,126006,125928,125848,125804,125667,125442,125150,124921,124665,124350,123981,123731,123500,123428,123359,123371,123446,123563,123704,123678,123692,123686,123749,123736,123760,123881,124107,124372,124660,124916,125180,125135,125215,125295,125528,125639,125665,125893,126010,126209,126324,126566,126812,128110,129169,130396,131249,132520,133943,134748,135297,135775,136350,137048,137659,137774,138120,138310,138650,138680,138875,139480,140463,141211,141531,141868,142461,143126,143480,143773,144173,144648,144669,144494,144380,144593,145572,146244,146899,147263,147679,148619,149477,150480,151272,152149,152913,153760,154625,155532,156024,156514,157307,157335,157238,156950,157828,158840,159912,160698,161219,161670,162283,162946,163731,164583,165844,166946,168281,169279,170738,171763,172440,172678,172981,173635,174186,174963,175537,176361,176529,176943,177046,177664,178711,180186
395027,457,"Roanoke Rapids, NC",Msa,NC,38448,38627,38780,39037,39283,39491,39674,39814,39911,39980,40109,40270,40325,40408,40396,40784,41115,41639,41974,42131,42354,42692,43145,43517,44130,44546,45074,44979,45065,45080,45534,46506,47374,48096,48411,48798,49111,49535,50151,50827,51431,51521,51555,51398,51547,51772,52065,52304,52319,52417,52243,52314,52283,52677,53086,53399,53617,53629,53890,54070,54387,54551,54729,54791,54861,54915,54929,54975,55006,55208,55269,55398,55455,55636,55830,56060,56379,56601,56771,56832,56927,57004,57125,57196,57361,57456,57578,57718,57790,57909,57949,58135,58240,58284,58324,58406,58524,58715,58907,59140,59303,59491,59700,59914,60142,60464,60796,61203,61542,61846,62129,62264,62505,62696,63066,63389,63749,64076,64333,64525,64727,64943,65163,65472,65969,66587,67081,67357,67563,67805,68143,68471,68754,69027,69287,69566,69824,70056,70209,70327,70415,70484,70569,70609,70646,70518,70370,70228,69662,68982,68253,68043,67922,67719,67265,66829,66393,66101,65753,65268,64970,64583,64380,63939,63532,63191,62938,62729,62469,62235,62063,61974,61793,61633,61396,61160,60873,60543,60345,60105,59872,59573,59264,58968,58732,58681,58638,58568,58334,58084,57811,57589,57490,57362,57307,57228,57201,57122,57024,57005,57159,57343,57454,57431,57378,57396,57383,57357,57287,57184,57127,57071,57001,56930,56905,56981,57032,57046,57099,57239,57421,57632,57824,57913,57986,58098,58260,58408,58503,58624,58649,58684,58745,58818,58877,59017,59201,59386,59506,59645,59817,59986,60246,60402,60591,60696,60867,60937,61001,61030,61082,61115,61193,61297,61366,61477,61557,61718,61866,62073,62255,62502,62762,63121,63473,63777,63944,64125,64196,64322,64328,64455,64607,64789,65044,65310,65551,65602,65655,65703,65925,66037,66154,66259,66439,66609,66669,66639,66624,66770,66979,67171,67279,67420,67607,67730,67788
394452,458,"Centralia, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140784,141373,141134,141636,142044,143101,143362,143899,145096,147583,149567,151434,152846,154519,156981,159331,161934,163854,166969,169931,172229,172972,174691,176751,179372,181059,182841,184009,185230,186178,187318,188268,188903,189089,189350,189586,190196,190481,190768,190786,190869,190976,191329,191333,190927,189931,188191,186126,184105,182805,181609,180327,178577,176966,175008,173277,171315,169803,168488,167584,166678,165683,164972,164429,164080,163940,163903,163836,163610,163180,162857,162272,161735,160875,159632,158227,156669,154506,152565,150781,149921,149072,148379,147677,147046,146490,146155,145816,145628,145566,145476,145372,145073,145029,145110,145373,145623,145941,146312,146730,147290,148046,148824,149677,150435,151236,151825,152392,152955,153523,154196,154985,155707,156426,157217,158006,158765,159443,160264,161196,162113,163055,163829,164696,165659,166729,167719,168932,170161,171415,172387,173370,174371,175598,176802,178051,179203,180482,181710,183493,185270,187064,188278,189279,190289,191361,192785,194276,195844,197415,199345,199491,199372,198977,200631,202741,205478,207860,209982,212054,214403,216337,217613,219477,222120,225238,227514,229675,230805,231496,231993,232977,234573,236678,239086,241288,243230,245208,247876,250152,252143,253027,254004,255028,256417,257766,259395,261607,264010,266522,268786,271662,275549,281103
394445,459,"Casper, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187399,188296,188961,190226,191689,192520,193955,195225,197148,198353,198814,199015,199129,199395,199747,200167,200071,200416,199926,199530,198364,197787,197994,198298,198535,198142,197977,197931,198032,198033,197573,196749,195364,193881,192835,191940,191638,191197,190057,188675,186841,186005,185382,185363,185430,186645,186883,187014,185719,185233,184925,184939,185114,184922,184649,184362,184134,183110,182490,182127,182342,182366,182555,183222,184850,186439,188072,188931,190037,191124,192229,193094,194957,196599,198284,198796,198847,198977,199373,200140,200803,201648,202716,203791,203607,203568,203441,204579,205522,206525,207367,208280,209275,210165,210981,211719,212971,214053,215402,216015,216617,217016,217517,218228,218994,219670,220196,220470,220619,220628,220235,220020,219584,219105,218267,217151,216409,215594,214766,213539,212286,211146,210205,209197,208670,208295,208053,207429,205310,203305,201564,201136,200985,200961,201130,201428,201352,201014,200818,201420,202960,204776,206535,208271,209537,210511,211063,211481,212239,213137,214338,215382,216699,217479,218063,218268,219068,220104,221236,222458,223554,224678,225497,226144,226422,226993,227725,228526,229040
394675,460,"Helena, MT",Msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169321,168864,169635,170578,172242,173681,175420,177311,178986,180295,181616,183086,185150,188057,190245,192249,193354,194827,195944,196900,198112,199834,201604,203137,203824,204837,205592,206679,207470,208257,209069,209756,210645,211526,212273,212985,213489,213487,213358,213363,213654,214117,214212,214376,214258,214257,214184,213984,213653,213235,212705,211847,210898,209756,208774,207736,206923,206123,205449,204945,204674,204550,204388,204318,204057,204036,203910,203807,203428,202910,202161,201430,200636,200191,199879,199867,199945,199973,200117,200311,200558,200779,201128,201505,201922,202175,202501,202758,203132,203564,204062,204599,205248,206014,206875,207627,208372,209081,209781,210382,210922,211467,212092,212528,213045,213465,214090,214704,215485,216375,217364,218367,219272,220156,220896,221767,222504,223489,224348,225526,226469,227455,228199,228967,229948,230876,232032,233493,235050,236194,236799,237379,238207,238936,239576,240270,240799,241645,242449,242980,243356,243792,244889,245920,246900,247669,248562,249591,250814,251686,252726,253990,255640,257468,259106,260312,261334,262558,264108,265489,266878,268494,269147,269471,269474,270252,271028,271875,273321,274836,277242,279376,281499,282380,283773,284696,286052,286544,287539,288753,289677,290618,290781,291320,291911,293501,295214,297490
394593,461,"Findlay, OH",Msa,OH,96123,96171,96200,96186,96158,96213,96271,96326,96364,96453,96578,96733,96775,96847,96887,97143,97429,97573,97693,97717,97769,97927,98218,98591,99109,99476,99938,100283,100713,101212,101909,102709,103653,104234,104664,104815,105103,105478,105763,106075,106273,106573,106625,107030,107201,107729,107980,108585,109024,109640,110240,110866,111466,112074,112726,113136,113597,113761,114063,114146,114396,114455,114584,114446,114527,114553,114934,115109,115368,115565,115884,116169,116433,116724,116975,117220,117301,117479,117519,117604,117536,117714,118043,118493,118750,119061,119362,119889,120488,120976,121438,122011,122908,123582,123980,124174,124557,124890,125331,125733,126090,126387,126626,127027,127128,127400,127590,128031,128495,128889,129048,129022,129204,129565,129874,130004,130279,130262,130463,130521,130620,130636,130664,131077,131322,131596,131795,132065,132394,133081,133654,134357,134531,134911,134228,133539,132446,132022,131356,130658,129687,129125,128016,126588,125393,124704,126115,127172,128437,128574,128986,129395,129513,128899,129060,129338,130077,130052,129233,128449,127991,127359,126712,125742,125554,125410,125233,125315,124889,124561,123731,123414,122628,122295,121939,121643,120946,120295,119803,119260,118565,118059,117631,116276,115217,114470,114676,115216,115720,115459,114495,113455,113174,112633,113035,113264,114179,114058,113117,111788,110600,111306,112445,113447,113780,114016,113218,113616,112836,113231,113153,114023,115122,115254,115188,115127,115447,116038,116773,116671,116667,116360,116972,117082,117270,116976,117096,116911,117271,118045,118909,119400,119926,120699,120472,119816,118472,117642,116502,116243,115402,114057,112786,112749,113442,113971,115235,117220,119449,121742,123964,125806,126750,127861,128538,129376,129815,130295,130673,130467,130705,130539,130875,131152,132471,133771,135422,136387,137001,137495,137599,137909,137940,138944,139520,139963,140066,140368,141013,141789,142900,144036,144821,145736,146728,147502,148370,149410,150462,151429,152105,153028,153988,155048,156647,158207,159806
753928,462,"Wisconsin Rapids-Marshfield, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82293,83430,84570,86687,88327,89544,90538,91381,92065,92421,92706,92874,93045,93008,92663,92338,92456,92949,93351,93656,93942,94397,94724,94919,94942,94897,94940,94766,94563,94295,94305,94474,94623,94783,94825,94950,95036,95064,94874,94618,94453,94401,94348,94144,93945,93789,93725,93650,93601,93517,93402,93294,93129,92966,92697,92403,92077,91767,91514,91330,91169,91074,91091,91148,91222,91191,91145,91136,91193,91185,91022,90711,90299,89954,89563,89302,89048,88955,88915,88863,88758,88670,88630,88596,88649,88627,88670,88605,88576,88489,88453,88431,88433,88378,88380,88423,88473,88504,88481,88452,88442,88441,88416,88372,88395,88454,88527,88597,88676,88826,89013,89263,89457,89662,89864,90119,90319,90555,90791,91065,91345,91613,91878,92142,92462,92749,93030,93315,93667,93975,94234,94452,94698,94924,95177,95392,95640,95983,96379,96765,97094,97475,97901,98356,98814,99275,99722,100181,100632,101034,101442,101832,102272,102694,103248,103804,104374,104936,105537,106204,106820,107375,107771,108168,108484,108907,109285,109747,110133,110621,111087,111561,112086,112629,113208,113676,114081,114417,114627,114855,115113,115278,115428,115518,115572,115620,115683,115799,115955
394955,463,"Palatka, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47681,47744,48207,49157,50222,51055,51534,52028,52416,52877,53321,53882,54445,55212,55582,55603,55609,55911,56583,56947,57423,57805,58197,58336,58290,58452,58655,58837,58745,58742,58872,59273,59583,59767,59732,59641,59811,59931,60240,60516,60492,60270,60146,60311,60637,60940,61606,62430,63093,63755,64239,64902,65688,66563,67322,68032,68729,69651,70234,71044,71811,72763,73804,74838,76215,77664,79325,80868,82455,84012,85731,87252,89094,90868,92796,94732,96802,99137,101089,102923,104523,106007,107483,108708,109644,110174,110503,110817,110605,109877,109322,108954,108686,108144,107308,106311,105263,104308,103249,101742,100181,98861,97493,95708,93859,92136,90724,89431,88168,87073,85944,84962,84010,82905,81791,80892,80134,79428,78672,78096,77566,77039,76549,76195,75883,75587,75309,75005,74572,74039,73548,72924,72376,71838,71363,70897,70449,70173,69967,69822,69716,69642,69589,69622,69709,69744,69805,69857,70030,70167,70397,70673,71079,71661,72273,72932,73453,74061,74702,75376,76045,76709,77355,78005,78646,79372,80066,80731,81377,82017,82614,83180,83728,84384,84971,85499,85907,86307,86789,87333,88301,89172,90042,90504,91026,91550,91956,92390,92950,93610,94219,94688,94873,95089,95187,95475,95540,95488,95609,95853,96119,96056,96080,96290,96795,97497,98391,99612,100997,102369,103934,105320,106550,107563,108784,109820,109778,109305,109249,109959,110835,111765,112257,113175,114175,115952,116827,117341,117953,119483,120800,121745,122518,122966,123703,124034,124918,125387,126296,127583,129348,130587,131761,132777,133866,135274,136726,138407,139718
395085,464,"Seneca, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155503,155423,155061,154354,153799,153370,152934,152190,151592,151357,151658,152139,152613,152693,152782,152973,153665,154113,154650,154783,154964,154857,154228,153229,152160,151234,150732,150447,148564,146858,144939,144854,144367,143601,142651,142052,141647,141291,140602,139729,140314,140977,142005,142075,142272,142445,142114,141451,140704,140073,139552,138952,137964,136913,135858,133758,131831,130127,129977,129739,129358,128999,128736,128567,128362,128279,128231,129314,130319,131289,131127,131100,131155,131242,131318,131464,131574,131609,131581,131475,131390,131272,131285,131260,131282,131293,131385,131527,131830,132215,132646,132877,133114,133420,133899,134506,135048,135704,136308,136963,137492,137942,138363,138624,138805,139017,139227,139576,139853,140062,140177,140208,140694,141376,142139,143076,144054,144788,145380,145565,146249,146670,147245,147637,148180,148671,149060,149107,149097,149285,149503,149841,150109,150564,151189,151845,151197,150494,150100,151352,152847,154344,155694,157309,158113,159170,159934,161190,163027,164758,166219,166405,166497,166357,166798,167082,168082,168594,169154,169528,170113,170853,171697,172805,173925,175252,176267,177327,178336
394884,465,"Mount Airy, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97247,96942,96139,95235,94261,94126,94202,94582,95089,95621,96388,97103,97906,98617,99886,100901,102244,102883,103393,103578,103686,104004,104186,104605,104959,105362,105964,106532,107049,107203,107263,107420,107503,107604,107698,107813,108013,108224,108420,108591,108846,108769,108874,108932,109390,109398,109274,108906,108456,107880,107102,106469,105650,105043,104345,103526,102494,101903,101262,101224,100892,100886,100852,100963,101068,101105,101073,101059,100934,100732,100674,100360,100583,100694,100968,100658,100457,100314,100256,100272,100530,100666,100741,100489,100170,99796,99503,99513,99513,99575,99619,99692,99579,99515,99459,99712,99870,100028,100084,100188,100261,100262,100277,100312,100417,100579,100794,101036,101253,101459,101626,101823,102087,102469,102882,103333,103757,104183,104566,104871,105152,105415,105845,106305,106756,107121,107407,107798,108174,108583,108941,109343,109769,110243,110636,111035,111472,111942,112492,112684,112995,113265,113795,114254,114951,115627,116299,116709,117096,117457,117809,118386,119043,119819,120438,121072,121249,121499,121656,122178,122577,123039,123429,123911,124102,124564,125045,125805,126407,126870,127352,127716,128118,128488,128907,129457,129935,130153,130158,130092,130303,130564,130833,131038,131244,131411,131540,131457,131525
753881,466,"Glenwood Springs, CO",Msa,CO,131076,131589,131923,132594,133378,133926,134894,135495,136393,136762,137447,138427,138948,139073,138910,139425,139853,140721,140847,141396,141509,142465,143132,143263,144636,146265,148539,149451,150204,150679,151334,152321,153508,154730,155583,156692,156729,157281,158003,159939,161906,164012,166302,168142,169692,170883,172638,174570,176625,178392,179906,181347,182790,184340,185831,187593,189451,191515,193273,194924,196643,198161,199461,200467,201629,202596,203442,203916,204341,204798,205523,206362,207098,207701,208421,209230,210660,211691,212754,213709,215103,216330,216941,217411,217732,218517,219233,219867,218965,218673,218520,219180,219250,219192,219405,219628,220099,220685,221453,222363,223656,224651,225676,226374,227008,227648,228430,229562,230820,231702,232742,233779,235711,237616,239418,240933,243064,245617,248315,250908,253531,256559,258895,260944,262231,264498,267350,271081,274209,277166,280278,283687,286876,289970,293697,298247,302612,305975,308822,311273,314582,318012,320844,322379,323230,324145,325279,326007,327402,328830,330092,330802,331035,330736,330056,329669,330036,330189,329797,329136,328166,327296,326100,324960,323432,322229,321419,321263,320988,320684,320152,319542,318819,318008,317438,316680,315981,315227,314639,313719,312616,311352,310478,309804,309286,308281,307237,306911,307395,308236,308752,309371,309897,310790,311762,312665,312811,312054,311596,312041,313632,316128,318440,321339,322733,324733,326509,329067,333047,340175,349355,355463,358032,356997,357056,357243,360501,362696,365035,368758,374505,380037,381236,384935,390482,400990,411437,420877,429622,437859,445647,448944,449276,448772,451446,453014,454546,451336,449001,446587,446470,448005,451252,455798,457940,458071,458120,459814,463056,468775,472659,476230,476876,476230,475578,476361,481219,487397,493066,497820,500431,503297,506372,511702,517661,524353,528268,530279,531353,533427,535180,535275,535804,535321,537201,537496,537048,535903,536725,541001,543411,544744,544053,545427,546240,548185,548283,548906,550395,552401,554358,554369,555566,557010,560444,563400,567164
394744,467,"Key West, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514002,514532,515553,518486,522326,525795,528697,532021,536393,540225,545764,551912,559295,565334,571095,575305,578540,581754,585435,587963,588885,589958,588920,587377,585444,586839,588100,588369,587409,587957,589377,591471,593007,596218,598009,598378,595049,591120,588699,590679,594765,597744,599239,600918,603346,604400,606569,611529,617921,625564,630355,633875,633975,635130,634145,633340,631307,631134,630588,628786,627445,625557,625498,625118,626693,628105,631739,635467,640193
394298,468,"Aberdeen, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97752,99377,100804,103690,106158,108152,109752,111188,112941,114747,116520,118049,119498,120671,121687,122470,123661,125291,127233,129102,130178,130904,131483,132073,132625,132816,133250,133564,134075,134604,135143,135487,135707,135818,135686,135677,135515,135340,134682,134029,132905,131836,130741,130202,129796,129254,128596,127834,127012,126151,125040,123856,122804,121666,120597,119359,118226,117310,116615,115511,114442,113330,112954,112651,112368,112084,111699,111248,110552,109752,108776,107995,107232,106675,105888,105180,104590,104181,103838,103480,103236,103062,102946,102930,102953,102969,103000,102988,103004,103006,103143,103337,103603,103918,104350,104901,105488,106047,106518,106996,107513,108018,108553,109091,109703,110297,110919,111431,111971,112504,113085,113530,113936,114350,114919,115513,116224,116944,117700,118525,119260,120025,120856,122235,123744,125237,126187,127060,127675,128655,129689,130987,132458,134083,135521,136349,136798,137361,138331,139667,141075,142086,142906,143393,144179,145079,146238,147372,148744,150161,151661,152979,154373,155822,157367,159197,160492,161561,162653,164530,166647,168689,170569,172117,173682,175147,177200,179007,181040,181753,182250,183037,184554,186720,188237,190018,190911,192088,193020,194563,196279,199356,202780,205802,208328,210631,213871,217501,222281
394626,469,"Gallup, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150254,150206,150080,149930,149559,149642,149604,149357,148732,147965,147298,146181,145115,144071,143184,142665,142406,141497,140298,139272,138881,138586,138393,138619,138715,138552,138467,137476,136409,135192,134777,134432,133861,133339,132277,131420,130632,130437,129915,129784,129656,129931,129875,129849,129754,129712,130032,130279,130534,130242,130076,130055,130094,130118,130011,130083,130096,130251,130247,130137,129903,129728,129790,129889,130231,130409,130610,130596,130678,130602,130885,131277,131917,132434,132759,132939,132810,132795,132784,132830,133027,133352,133043,132741,132267,132606,132734,132973,133258,133666,134131,134438,134598,134784,135352,135852,136289,135970,135837,135683,135773,135844,135871,136156,136376,136524,136360,136295,136380,136920,137427,138007,138467,138955,139401,139718,140064,140430,140999,141508,142009,142293,142669,142993,143287,143306,143376,143433,143784,144069,144548,145070,145762,146462,147171,147860,148511,149237,150046,150954,151574,152143,152531,153056,153457,153937,154415,154965,155619,156382,157095,157792,158598
